	category	context	id	location	location_subtype	location_type	month	outcome_status	persistent_id
1202	violent-crime		66573895	{'latitude': '52.630054', 'street': {'id': 883351, 'name': 'On or near Lower Brown Street'}, 'longitude': '-1.134685'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	e216219d48f602e38396a1443e191d7ba7f196bef55286b6781ab44ef34d8447
1203	violent-crime		66578096	{'latitude': '52.624661', 'street': {'id': 882419, 'name': 'On or near St James Terrace'}, 'longitude': '-1.114094'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	81971db7a2896915ce44a2bad10723ca4efd5c0d861f818d5df0669d06704c10
1204	violent-crime		66580815	{'latitude': '52.628413', 'street': {'id': 883246, 'name': 'On or near Upper King Street'}, 'longitude': '-1.131585'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	28940aa015d6a7d29e3c96be91aae00fd8a5d85fdc9128b620d4f5e0a9d0196e
1205	violent-crime		66580805	{'latitude': '52.636256', 'street': {'id': 883316, 'name': 'On or near Wimbledon Street'}, 'longitude': '-1.125933'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	d7168cd9f9635fbbf29dcd7b3ed6db786e7041eba2efd1598a23bae66d6a12f0
1206	violent-crime		66582114	{'latitude': '52.630628', 'street': {'id': 883143, 'name': 'On or near Gopsall Street'}, 'longitude': '-1.116219'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	f2851761933c45815a04fe25123d73b639f621ba19c24c818944688effe1879a
1207	violent-crime		66582073	{'latitude': '52.639335', 'street': {'id': 883362, 'name': 'On or near Gravel Street'}, 'longitude': '-1.133940'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	7b6936ae04a8f94e83eb2ef8db927fe2c27eb2567b34e0684c8cc3b29a5b72c8
1208	violent-crime		66581794	{'latitude': '52.630852', 'street': {'id': 883336, 'name': 'On or near Park Street'}, 'longitude': '-1.130739'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9bbc75c9d265fe3e7eb16530401989e3a5ec527a2e8ad4e9045c9b0cc51112fe
1209	violent-crime		66578135	{'latitude': '52.627307', 'street': {'id': 883419, 'name': 'On or near Grasmere Street'}, 'longitude': '-1.140191'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	213346b52258e845a0f5ca091dc2550b1b19364782002356e8efc80c6d969cd7
1210	violent-crime		66581719	{'latitude': '52.628685', 'street': {'id': 883131, 'name': 'On or near Laurel Road'}, 'longitude': '-1.109979'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	457ab64ff5e97c5ec0fe464a9b64adc67ffbe899b9c57442e3a61c6151ef82d8
1211	violent-crime		66581259	{'latitude': '52.631166', 'street': {'id': 883520, 'name': 'On or near Braunstone Gate'}, 'longitude': '-1.145493'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	50e4a5481704587443d05d66414d9ce35a8bbd22d681132bdc701872a066a5b4
1212	violent-crime		66581530	{'latitude': '52.637327', 'street': {'id': 883382, 'name': 'On or near Camden Street'}, 'longitude': '-1.127374'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	5dae46ca4329d70595c6d7e20cd08ad203fbfe7271e49e161a95c903904355ad
1213	violent-crime		66581152	{'latitude': '52.638556', 'street': {'id': 883349, 'name': 'On or near Mansfield Street'}, 'longitude': '-1.133113'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	b08877fbeb5f6f24cc2fb9562da537eeb464970a57955ad9397f0188c170257b
1214	violent-crime		66580461	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	4ee75175f3cf48fb57751d0e9470ab22b6432be579bacbbfda35ca26229e06ca
1215	violent-crime		66578177	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	c33a6ef8c2a9598a540c19b934d88c9c4e9fecd2d0a47468f20ad5ca66e30d3d
1216	violent-crime		66581363	{'latitude': '52.632727', 'street': {'id': 883339, 'name': 'On or near Newport Place'}, 'longitude': '-1.127688'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	895caec791e857b8169d9da618490603960b1c0ada839b489b6ee17c4487d4cc
1217	violent-crime		66578190	{'latitude': '52.635121', 'street': {'id': 883430, 'name': 'On or near High Street'}, 'longitude': '-1.139077'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	140a2a3a7d9e63a4d923a7b071a36b7fd5e2ab01ceda11f6fb98b4ca5244fd23
1218	violent-crime		66581824	{'latitude': '52.632461', 'street': {'id': 883159, 'name': 'On or near Derwent Street'}, 'longitude': '-1.112400'}		Force	2018-07	{'category': 'Formal action is not in the public interest', 'date': '2018-07'}	47b492951d53a290a2a73eeaf2952ea1252a172e6416bcb304b517763451171a
1219	violent-crime		66575430	{'latitude': '52.625976', 'street': {'id': 882271, 'name': 'On or near Upperton Road'}, 'longitude': '-1.151252'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	28a84a4d57e51a8ecf8a9017a7eb00e68bab53619e64c88931ef8dc5f09b296c
1220	violent-crime		66580953	{'latitude': '52.641553', 'street': {'id': 884331, 'name': 'On or near Chester Close'}, 'longitude': '-1.121290'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	37edfe371ce7180f54d0a1dd3c3bc04aa6ce90bcd4f9f52a2b670e7d381d6b6f
1221	violent-crime		66580911	{'latitude': '52.627272', 'street': {'id': 882212, 'name': 'On or near Browning Street'}, 'longitude': '-1.152793'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	b8a4c9522de4e98254baf61e2a0a1a19909c571522ba28926b8df93a59ba8477
1222	violent-crime		66580901	{'latitude': '52.636536', 'street': {'id': 883356, 'name': 'On or near Humberstone Gate'}, 'longitude': '-1.128602'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	d2e5fef907786a1a625811c7a6a483d362bf47f802291a6fc05d1de464ae003d
1223	violent-crime		66578257	{'latitude': '52.634769', 'street': {'id': 883525, 'name': 'On or near Bath Lane'}, 'longitude': '-1.142734'}		Force	2018-07	{'category': 'Further investigation is not in the public interest', 'date': '2018-07'}	31fe37ac6acef9cae869d7ddd0e616a38c5c0802853d7de88d9dca37122f7209
1224	violent-crime		66580899	{'latitude': '52.643544', 'street': {'id': 884317, 'name': 'On or near Wanlip Street'}, 'longitude': '-1.125551'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	a3759a9528136f57c3d52ddfe78b6951df480207236e583fc5c8ce2460a7abfe
1225	violent-crime		66580889	{'latitude': '52.617445', 'street': {'id': 882394, 'name': 'On or near Cradock Road'}, 'longitude': '-1.119350'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	65a3dadead5f0587d5fd38ab18a44966bf9caaec51a4412bc43f28271cb31e34
1226	violent-crime		66580675	{'latitude': '52.627880', 'street': {'id': 883453, 'name': 'On or near Tarragon Road'}, 'longitude': '-1.144730'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	48f0be9a51e2a595e0753a32b5ab648f5bb283cfddc08634616b4868d6b699b1
1227	violent-crime		66574449	{'latitude': '52.625591', 'street': {'id': 882272, 'name': 'On or near Upperton Road'}, 'longitude': '-1.142839'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	246450e89471d4513c43b16078e6319cc201269f2957fd069b74ed56fd1fadcf
1228	violent-crime		66578396	{'latitude': '52.617445', 'street': {'id': 882394, 'name': 'On or near Cradock Road'}, 'longitude': '-1.119350'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	ec4cca61d513d7e9ca470d5c952f6d18068d97852d2904d4450dc8452a750ace
1229	violent-crime		66575134	{'latitude': '52.639880', 'street': {'id': 883033, 'name': 'On or near Parking Area'}, 'longitude': '-1.118841'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	a104d0d6eb902eee3e0fb17052d110b62ad655ab1e496ae170407d8bf1950e22
1230	violent-crime		66578403	{'latitude': '52.628613', 'street': {'id': 883221, 'name': 'On or near Highfield Street'}, 'longitude': '-1.118388'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	0c6a42ae66b38dfe72a9b862a275d59c628d4c4bed20d4eef2e5971a903d2372
1231	violent-crime		66580656	{'latitude': '52.630652', 'street': {'id': 883493, 'name': 'On or near Livingstone Street'}, 'longitude': '-1.152669'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	4576f159663e8dd274816ed3bdd17abf6382a393a941cab088b502d332c2b313
1232	violent-crime		66578415	{'latitude': '52.631471', 'street': {'id': 883205, 'name': 'On or near Willow Court'}, 'longitude': '-1.119512'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	0f56008cf4683be28d8e8d92c7fbc7a7c5c3da7bda21508d36d181e256789bc4
1233	violent-crime		66578422	{'latitude': '52.641197', 'street': {'id': 884356, 'name': 'On or near A594'}, 'longitude': '-1.129100'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	2ed6633ac5ec49610983bab0f4fc84e7a3494a02c2f8428471f27c31423c54df
1234	violent-crime		66576367	{'latitude': '52.635783', 'street': {'id': 883299, 'name': 'On or near Parking Area'}, 'longitude': '-1.137498'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	bec1473a4d6ca8bdc212d3739f7e8b7c8935f1c4e3b213de8cea7d7d7fdcf4af
1235	violent-crime		66580645	{'latitude': '52.633682', 'street': {'id': 883341, 'name': 'On or near New Street'}, 'longitude': '-1.136549'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	dffbcd0e03e566d7ec7f0dcf8f1875ceb8e1765528631e37455c7e159022e9ce
1236	violent-crime		66580851	{'latitude': '52.639736', 'street': {'id': 883035, 'name': 'On or near Arnold Street'}, 'longitude': '-1.120026'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	5011862faca0dadbfcf522d24354609c2484c1d5e94c9f01c7762f42878b3c44
1237	violent-crime		66573597	{'latitude': '52.635071', 'street': {'id': 883420, 'name': 'On or near Vaughan Way'}, 'longitude': '-1.139699'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	84cbe77a1e08a9c07942c8da52f971e05f3ba67de18b2848271ba89e61d1043a
1238	violent-crime		66580525	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	554ee2f2f2a42ffb13334f211a69904964e9c6dc272e49efd94d0b6349d73dc5
1239	violent-crime		66580523	{'latitude': '52.635071', 'street': {'id': 883420, 'name': 'On or near Vaughan Way'}, 'longitude': '-1.139699'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	dc1958e5333c7c8fe96766a2637bb6e1ea4563b721cbf878ccc1bc1cc3b67782
1240	violent-crime		66580427	{'latitude': '52.633682', 'street': {'id': 883341, 'name': 'On or near New Street'}, 'longitude': '-1.136549'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	d6d068376bf89aa455f4758ea54f59ab28b1a3641630850c7564d635e8a82d07
1241	violent-crime		66578526	{'latitude': '52.627880', 'street': {'id': 883453, 'name': 'On or near Tarragon Road'}, 'longitude': '-1.144730'}		Force	2018-07	{'category': 'Further investigation is not in the public interest', 'date': '2018-07'}	eda044580e953c4c266b7b42e83946bbb8b233e1dba9e848145996e8db5a677b
1242	violent-crime		66580412	{'latitude': '52.633713', 'street': {'id': 876794, 'name': 'On or near Ashbourne Street'}, 'longitude': '-1.111547'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	33037fadce17e08e29c6a791499dabd415e3ab1fff3b3b0884c7b5b3b56724c7
1243	violent-crime		66580401	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	62e93af322f18f02c4d271ec49cec8a89d8866a2abffcb59783c570bdd7159ca
1244	violent-crime		66579684	{'latitude': '52.635974', 'street': {'id': 883429, 'name': 'On or near Highcross Street'}, 'longitude': '-1.139045'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9bb0d59c2ce3389ff74e97b89e6a3b8db4b291c23cac3d48bc85c416d05e47fc
1245	violent-crime		66575118	{'latitude': '52.632107', 'street': {'id': 883528, 'name': 'On or near Police Station'}, 'longitude': '-1.151311'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	38df032f6aff78053741e312d1f48b3a6290c029b33fa2a3ccced0cbc046527a
1246	violent-crime		66578603	{'latitude': '52.629292', 'street': {'id': 883212, 'name': 'On or near Severn Street'}, 'longitude': '-1.117842'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	e7349adb6125731dcb147d5a75466e7ac69ab2fd672b5fb90747c7a98c7edc7e
1247	violent-crime		66578605	{'latitude': '52.628893', 'street': {'id': 883128, 'name': 'On or near Lonsdale Street'}, 'longitude': '-1.111379'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	c8aef05ec8c547b77a15ddbe6a9da7fbc929f0b4b5b774586058b2e034cb663b
1248	violent-crime		66579632	{'latitude': '52.632783', 'street': {'id': 883484, 'name': 'On or near Norfolk Street'}, 'longitude': '-1.151520'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9cdf395eb8eed8b924a3bb9a2a1482424495963b45ad7e00f32054c4a56d24f1
1249	violent-crime		66579624	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	20ead414bf7c661728869cb6895c3b99096b90e69f891461e599d859537617a4
1250	violent-crime		66579622	{'latitude': '52.619358', 'street': {'id': 882337, 'name': 'On or near Islington Street'}, 'longitude': '-1.132518'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	0d900089a475adf144c734d358d42cb46aee627e20861260c2fbdf48b6735a25
1251	violent-crime		66578647	{'latitude': '52.633145', 'street': {'id': 883365, 'name': 'On or near Granby Street'}, 'longitude': '-1.129511'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	eeefa2a514c14628d75bea16179f88569d4c33f34234f0f61a397b58a6e6705b
1252	violent-crime		66578656	{'latitude': '52.633007', 'street': {'id': 883386, 'name': 'On or near Bowling Green Street'}, 'longitude': '-1.132839'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	d711fb87f351c2cb897ce2ce6a3fc7f0e40789c74829160c37fdca0ef0a3c12b
1253	violent-crime		66579616	{'latitude': '52.623341', 'street': {'id': 882285, 'name': 'On or near Ivy Road'}, 'longitude': '-1.152441'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	dad3b19ba105c5534b7ea15adcf0ae545b915d54080fab88360feadc89d2baac
1254	violent-crime		66578672	{'latitude': '52.628831', 'street': {'id': 883479, 'name': 'On or near Roman Street'}, 'longitude': '-1.148228'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	cef59bdeccc0aa0c254bf62d7ba92b5ff3bcece220418bdf67020d35f04ce369
1255	violent-crime		66580355	{'latitude': '52.635286', 'street': {'id': 883165, 'name': 'On or near Chatsworth Street'}, 'longitude': '-1.111501'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	279ae0258af4d8a7b312c98b5569a95a2318522d604a406138fa2185ae39b7cf
1256	violent-crime		66580234	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	7bac4819d77380bae6dbcde5e266217368a8845030f8dd3f7d12152c7ad5ce91
1257	violent-crime		66580216	{'latitude': '52.634845', 'street': {'id': 883266, 'name': 'On or near Queen Street'}, 'longitude': '-1.124838'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9cf5bbb1d26494bcf937de76e26975a3e27cb641ef069d5ac735e4ffe3f4a762
1258	violent-crime		66579716	{'latitude': '52.636721', 'street': {'id': 883359, 'name': 'On or near Haymarket'}, 'longitude': '-1.132898'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	72d73ddb1337e4472a130411d9de4158d9adc7c9cba095daccfd6cf9fbd4e9ea
1259	violent-crime		66579712	{'latitude': '52.639138', 'street': {'id': 883355, 'name': 'On or near Junior Street'}, 'longitude': '-1.137683'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	3ed93d399376f381e709cc2f8a6e88e50d830573f6263b223b92f0e1a8a76604
1260	violent-crime		66579702	{'latitude': '52.635434', 'street': {'id': 883399, 'name': 'On or near Conference/exhibition Centre'}, 'longitude': '-1.126658'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	52f6393c5809cb043cfc1907244685d96bcbf2fce4bf3a875806e84b58693905
1261	violent-crime		66579948	{'latitude': '52.639721', 'street': {'id': 883242, 'name': 'On or near Nightclub'}, 'longitude': '-1.128878'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	bd0d7e774c9684a7ed5413e6919320411b220b5f03cb059a93bd994481990ed5
1262	violent-crime		66579810	{'latitude': '52.635974', 'street': {'id': 883429, 'name': 'On or near Highcross Street'}, 'longitude': '-1.139045'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	bd230db54cb767cd7670bc44fb46914ced4ac195dc1e5fe6195f22ca03302c69
1263	violent-crime		66579808	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9e5855f5facb88d65bc6f9795623f1ff90275412188c4856858cabbe5650086d
1264	violent-crime		66579807	{'latitude': '52.631664', 'street': {'id': 883393, 'name': 'On or near Nightclub'}, 'longitude': '-1.132274'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	99527fcdd295cfca438731f80b1603f392c908e83e7cd5e217938a2683cf974e
1265	violent-crime		66578867	{'latitude': '52.626831', 'street': {'id': 882305, 'name': 'On or near Havelock Street'}, 'longitude': '-1.137792'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	55080efb328bf5317db01fe0e655bb7145f06fecb526a586eec93b8db7a12577
1266	violent-crime		66581933	{'latitude': '52.630156', 'street': {'id': 883478, 'name': 'On or near Ruding Road'}, 'longitude': '-1.147463'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	57c3959cdd68cb27780ad159bda619fca35d76d9b96fab2cc568b1c0c5351c39
1267	violent-crime		66579801	{'latitude': '52.628993', 'street': {'id': 883084, 'name': 'On or near Sutherland Street'}, 'longitude': '-1.112795'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9ef20fbdbdbc9dcc6346676b964e60234c169c95fdc67004620fa3e9cdd5db12
1268	violent-crime		66578892	{'latitude': '52.637465', 'street': {'id': 883431, 'name': 'On or near Great Central Street'}, 'longitude': '-1.141233'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	7d7f6fb0200ed85caadbce0e3f393f8fa89ad110125affd3a05fffc5ff7ad68e
1269	violent-crime		66578896	{'latitude': '52.635184', 'street': {'id': 883410, 'name': 'On or near Shopping Area'}, 'longitude': '-1.135455'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	59757004c9e768243159bf02a8f81ab7dd5bcfe9701dfd6827223d7477190e30
1270	violent-crime		66580144	{'latitude': '52.638140', 'street': {'id': 883483, 'name': 'On or near Nugent Street'}, 'longitude': '-1.150101'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	7d400ed12655499a9ade525566238d582521b8f74a3870020a197868840f2973
1271	violent-crime		66579594	{'latitude': '52.630016', 'street': {'id': 883514, 'name': 'On or near Cranmer Street'}, 'longitude': '-1.149209'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	21ad7e46f758a6af638507252b32790d3e2a6fa4c8e41ae480d46d78c163b3f2
1272	violent-crime		66579528	{'latitude': '52.631524', 'street': {'id': 883157, 'name': 'On or near Donnington Street'}, 'longitude': '-1.112242'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	88aff8ebcb14a3ceb972686d9c1d66d9f06482133752206943e91c705bd9f35c
1273	violent-crime		66578939	{'latitude': '52.637005', 'street': {'id': 883354, 'name': 'On or near Kildare Street'}, 'longitude': '-1.130026'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	483404bd210451e362621c527bcd596a2b14e8de96516e9a2eec37c20cefce4e
1274	violent-crime		66579475	{'latitude': '52.635767', 'street': {'id': 883291, 'name': 'On or near High Street'}, 'longitude': '-1.135267'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	7600b46bf96bbbd60d9aca13542fae2d54998a6788f857ce2ac80e2fd4d8daad
1275	violent-crime		66579435	{'latitude': '52.625703', 'street': {'id': 1319931, 'name': 'On or near Nelson Mandela Park'}, 'longitude': '-1.131018'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	56481f9f74bcae28af7939bd6f51d7161e4468ca0c530dd64036068e86fc485f
1276	violent-crime		66579139	{'latitude': '52.635715', 'street': {'id': 883272, 'name': 'On or near Midland Street'}, 'longitude': '-1.124436'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	0f85f0a3f2dba714d80a78bb768fedbd6d581aac23861d350241996a71cb0306
1277	violent-crime		66579147	{'latitude': '52.628757', 'street': {'id': 883461, 'name': 'On or near Western Boulevard'}, 'longitude': '-1.143043'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	74a6084d979dc71cb67f8cd294a527a0335a57cd874ff0bdd7826aca9aab2e9a
1278	violent-crime		66575279	{'latitude': '52.630596', 'street': {'id': 883488, 'name': 'On or near Narborough Road'}, 'longitude': '-1.147381'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	bff4d4e87504094e60054bea00d4f1960a91ca56c868511905a741bc4b04210e
1279	violent-crime		66579187	{'latitude': '52.626908', 'street': {'id': 882376, 'name': 'On or near Onslow Street'}, 'longitude': '-1.114064'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	4cb5149ce987b3c8ec3483d1515d1d4055507614c43afd68215d98794fdb734d
1280	violent-crime		66579351	{'latitude': '52.633333', 'street': {'id': 883526, 'name': 'On or near Arundel Street'}, 'longitude': '-1.151790'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	32bc9ce96d76dcbfbe9fc39d2fd72ef0730bd8ab9f1beb34cc56124665b084ee
1281	violent-crime		66575252	{'latitude': '52.632981', 'street': {'id': 883367, 'name': 'On or near Friar Lane'}, 'longitude': '-1.136578'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	cd9ccbf180acb647f10f9fc691ef70400fd345b505a58ea039db6062d18758a9
1282	violent-crime		66579345	{'latitude': '52.631679', 'street': {'id': 883519, 'name': 'On or near Catesby Street'}, 'longitude': '-1.150448'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	0122f1ca747d03c9863433e2de30c48eefd0d47aaaf45ddac55f61e4437fc7fe
1283	violent-crime		66579240	{'latitude': '52.631151', 'street': {'id': 883275, 'name': 'On or near Lincoln Street'}, 'longitude': '-1.121247'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	b1bf302745b47bcfc2f9682dad5a589f59bfb0bc35eccdcc3703a5ae7726c0c9
1284	violent-crime		66579563	{'latitude': '52.632887', 'street': {'id': 883388, 'name': 'On or near Belvoir Street'}, 'longitude': '-1.131127'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	5fc26a9d22406476248538bb21d8841dcf0801a637db122933b895783820972c
1285	violent-crime		66579406	{'latitude': '52.633540', 'street': {'id': 883379, 'name': 'On or near Church Street'}, 'longitude': '-1.126977'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	80f05b92db9943fbca4d3f19a2d8b853afeb3a31a1b30e84d4be47eab8af5d0a
1286	violent-crime		66579413	{'latitude': '52.627272', 'street': {'id': 882212, 'name': 'On or near Browning Street'}, 'longitude': '-1.152793'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	73c51ce6e124bcf94ae1009931ebd08888c61c9537ba89cd11c8c2f7adfd33e3
1287	violent-crime		66579414	{'latitude': '52.640715', 'street': {'id': 884342, 'name': 'On or near Wood Street'}, 'longitude': '-1.130854'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	6840500f18c33bc5d5b3f3c2634d48bff5adaebe296db12498800b5cd0275d54
1288	violent-crime		66579263	{'latitude': '52.634407', 'street': {'id': 883407, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133653'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	dfb78660bef166d9e968dfbaf69f958af8a9fab94b661a52052a23cd146d5fc6
1289	violent-crime		66579259	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	801e5cebf3b86afe2b8c6a498d01f2e0b700746854a0938f0a82faf23d36d09a
1290	violent-crime		66579258	{'latitude': '52.636790', 'street': {'id': 883288, 'name': 'On or near Haymarket'}, 'longitude': '-1.131360'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	73a3808c67c29bec67ef29e54a6bf012ee322b14288eeea3820c22bef344b518
1291	violent-crime		66579431	{'latitude': '52.630212', 'street': {'id': 883271, 'name': 'On or near Nelson Street'}, 'longitude': '-1.124369'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	edfd95fd9d747fe60ae39fe9bcca3adb838fdff6861fca0eeee520e6c283795b
1292	violent-crime		66579025	{'latitude': '52.637465', 'street': {'id': 883431, 'name': 'On or near Great Central Street'}, 'longitude': '-1.141233'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	c77e7587ed2a2b14ea6b03c1fc27cfeb3182e6d385c0b65ea66625e513781638
1293	violent-crime		66579443	{'latitude': '52.624180', 'street': {'id': 882453, 'name': 'On or near Herschell Street'}, 'longitude': '-1.112272'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	865dfd9fb8c5cf4a5932a9c8cccfe036942bbcc4f9503c2672d9e6016cc5b526
1294	violent-crime		66579451	{'latitude': '52.615943', 'street': {'id': 882342, 'name': 'On or near Euston Street'}, 'longitude': '-1.132600'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	54094e6f1f74292d264e8efece5f463860569348ff0d0c1ebae1ac8f5491debb
1295	violent-crime		66579452	{'latitude': '52.627058', 'street': {'id': 882207, 'name': 'On or near Beaconsfield Road'}, 'longitude': '-1.154260'}		Force	2018-07	{'category': 'Local resolution', 'date': '2018-07'}	734af1f7f2d1428327167117cb25e4d0a5d9481895a0bdd2e1f8e7e75166706d
